Unnamed: 0,Thời gian,Tiêu đề,URL,content
120,(16/06/2025 00:00),TCB: Nghị quyết HĐQT về việc cấp hạn mức tín dụng cho NLQ tại TechAMC,https://cafef.vn/du-lieu/TCB-2223100/tcb-nghi-quyet-hdqt-ve-viec-cap-han-muc-tin-dung-cho-nlq-tai-techamc.chn?utm_source=du-lieu,
121,(16/06/2025 00:00),TCB: Nghị quyết HĐQT về việc cấp hạn mức thẻ tín dụng cho NLQ của Thành viên HĐQT,https://cafef.vn/du-lieu/TCB-2223108/tcb-nghi-quyet-hdqt-ve-viec-cap-han-muc-the-tin-dung-cho-nlq-cua-thanh-vien-hdqt.chn?utm_source=du-lieu,
122,(13/06/2025 00:00),TCB: Nghị quyết HĐQT số 0369 ngày 12/06/2025,https://cafef.vn/du-lieu/TCB-2221231/tcb-nghi-quyet-hdqt-so-0369-ngay-12062025.chn?utm_source=du-lieu,
123,(13/06/2025 00:00),TCB: Nghị quyết HĐQT phê duyệt giao dịch giữa TCB và TCBS,https://cafef.vn/du-lieu/TCB-2221232/tcb-nghi-quyet-hdqt-phe-duyet-giao-dich-giua-tcb-va-tcbs.chn?utm_source=du-lieu,
124,(12/06/2025 10:33),Techcombank và hành trình “Sinh Lời Tự Động”: Khi tiền không chỉ nằm yên trong tài khoản,https://cafef.vn/techcombank-va-hanh-trinh-sinh-loi-tu-dong-khi-tien-khong-chi-nam-yen-trong-tai-khoan-188250612101202188.chn?utm_source=du-lieu,
125,(11/06/2025 09:25),Con trai Chủ tịch Hồ Hùng Anh 'lộ diện' tại một doanh nghiệp liên quan đến công nghệ,https://cafef.vn/con-trai-chu-tich-ho-hung-anh-lo-dien-tai-mot-doanh-nghiep-lien-quan-den-cong-nghe-18825061108333655.chn?utm_source=du-lieu,"Được biết đến là con trai của Chủ tịch HĐQT Ngân hàng TMCP Kỹ thương Việt Nam (Techcombank) Hồ Hùng Anh, ông Hồ Anh Minh sở hữu gần 344,7 triệu cổ phiếu TCB (tính đến ngày 31/12/2024 theo Báo cáo quản trị năm 2024); tương ứng gần 4,9% vốn điều lệ.
Tạm tính theo giá 30.050 đồng/cổ phiếu (chốt phiên 10/6), khối tài sản của ông Minh có giá trị lên tới gần 10.360 tỷ đồng.
Nắm giữ lượng lớn cổ phiếu TCB, ông Hồ Anh Minh không tham gia vào công việc điều hành tại Techcombank. Tuy nhiên, thiếu gia nhà Chủ tịch Hồ Hùng Anh mới đây ""lộ diện"" tại một doanh nghiệp liên quan đến công nghệ.
Cụ thể, ông Hồ Anh Minh là cổ đông sáng lập của Công ty cổ phần 1Matrix (1Matrix). Doanh nghiệp này được thành lập ngày 31/3/2025; ngành, nghề kinh doanh chính là Lập trình máy vi tính.
Thời điểm mới thành lập, vốn điều lệ của 1Matrix là 200 tỷ đồng, cơ cấu cổ đông gồm: Công ty CP One Mount Group (60%); Công ty CP Decom Holdings (30%) và ông Hồ Anh Minh (10%).
Cơ cấu cổ đông của 1Matrix.
Về One Mount Group, đây là doanh nghiệp công nghệ đình đám với ""hệ sinh thái"" bao gồm các nền tảng: VinID, VinID Pay, OneHousing và VinShop.
Trên website của mình, One Mount Group mô tả là được thành lập với tham vọng kiến tạo hệ sinh thái công nghệ lớn nhất Việt Nam, cung cấp các giải pháp và dịch vụ xuyên suốt chuỗi giá trị, từ lĩnh vực dịch vụ tài chính, phân phối, bất động sản và bán lẻ.
One Mount Group được thành lập vào tháng 9/2019 với mức vốn điều lệ ban đầu gần 3.047 tỷ đồng. Trong đó, Tập đoàn Vingroup-CTCP sở hữu 51,22% vốn tại One Mount Group; hai cổ đông khác là Ngạc Văn Lượng (0,06%); Nguyễn Minh Hồng (0,98%). Cơ cấu cổ đông nắm giữ phần vốn còn lại không được tiết lộ.
Thời điểm này, bà Nguyễn Mai Hoa (SN 1969) là Chủ tịch HDDQT, người đại diện pháp luật doanh nghiệp.
Chỉ sau đó 2 tháng, đến tháng 11/2019, ông Hồ Anh Ngọc (SN 1982) thay bà Mai Hoa giữ vị trí Chủ tịch HĐQT One Mount Group.
Sau nhiều lần điều chỉnh, đến tháng 4/2025, vốn điều lệ của doanh nghiệp ở mức 6.875 tỷ đồng, 100% là nguồn vốn tư nhân. Cơ cấu cổ đông nắm giữ phần vốn còn lại không được tiết lộ.
Bà Nguyễn Thị Thanh Thủy (SN 1970) là Chủ tịch HĐQT, người đại diện theo pháp luật của One Mount Group. Bà Nguyễn Thị Thanh Thủy được biết đến là vợ Chủ tịch Hồ Hùng Anh và là mẹ của ông Hồ Anh Minh. Ngoài One Mount Group, bà Thủy còn đứng tên tại Công ty TNHH Việt Thành - Sài Đồng (13 phố Hai Bà Trưng, Phường Tràng Tiền, Quận Hoàn Kiếm, TP.Hà Nội).
Theo đăng ký thay đổi hồi tháng 1/2024, vốn điều lệ của doanh nghiệp này là 355 tỷ đồng, trong đó, bà Thủy nắm giữ 95,8%; còn 4,2% còn lại thuộc về ông Hồ Anh Minh.
Hiện, bà Nguyễn Thị Dịu- Tổng Giám đốc One Mount Group, đang là thành viên HĐQT 1Matrix. Còn ông Phan Đức Trung (SN 1971) là Chủ tịch HĐQT, người đại diện theo pháp luật của 1Matrix.
Ông Phan Đức Trung đang giữ vai trò Chủ tịch Hiệp hội Blockchain Việt Nam. Ngoài ra, ông Trung còn được biết đến là em rể của ông Nguyễn Đăng Quang - Chủ tịch Tập đoàn Masan, Phó Chủ tịch thứ nhất HĐQT Techcombank.
Đáng chú ý, ông Phan Đức Trung cũng có mối quan hệ mật thiết với cổ đông nắm 30% vốn 1Matrix là Công ty CP Decom Holdings.
Theo tìm hiểu, doanh nghiệp này tiền thân là Công ty TNHH Công nghệ ứng dụng Thái Thịnh, thành lập năm 2010 với vốn điều lệ 1,9 tỷ đồng.
Năm 2021, công ty tăng vốn lên 130 tỷ đồng; cổ đông gồm: ông Nguyễn Quang Giang (15%); ông Phan Đức Trung (51%) và ông Nguyễn Hòa Bình (34%).
Tháng 11/2021, Decom Holdings giảm vốn điều lệ về mức 50 tỷ đồng. Theo đăng ký thay đổi hồi tháng 2/2022, ông Phan Đức Trung làm Tổng Giám đốc kiêm người đại diện pháp luật của doanh nghiệp và sau đó 1 năm, vị trí này do bà Nguyễn Cẩm Bình đảm nhiệm.
Quay trở lại với ông Hồ Anh Minh, ngoài là cổ đông của 1Matrix, vị thiếu gia sinh năm 1995 còn đảm nhiệm vị trí Tổng Giám đốc, người đại diện theo pháp luật của Công ty CP Tập đoàn Masterise (Masterise Group).
Masterise Group được thành lập năm 2007, tiền thân là Công ty Cổ phần Đầu tư Thảo Điền (TDI). Năm 2019, TDI đổi tên thành Công ty Cổ phần Tập đoàn Masterise. Tính đến tháng 10/2020, vốn điều lệ của doanh nghiệp là 2.423 tỷ đồng.
Một dự án của Masterise. Ảnh: Masterise Homes
Masterise Group là doanh nghiệp bất động sản đình đám, sở hữu loạt dự án nổi bật: The Grand, Masteri West Heights, Lumiere Evergreen, Masteri Waterfront, Grand Maria, Lumiere Boulevard, Lumiere Riverside,…
Hệ sinh thái Masterise bao gồm các pháp nhân quan trọng như: Công ty TNHH Phát triển bất động sản Masterise Homes, Công ty Cổ phần phân phối Masterise Retail, Công ty TNHH dịch vụ và quản lý bất động sản Masterise Services, Công ty TNHH dịch vụ khách sạn Masterise Hotels, Công ty TNHH Dịch vụ nghỉ dưỡng Masterise World, Công ty quản lý bất động sản Masterise Property,..."
126,(11/06/2025 00:00),TCB: Quyết định của HĐQT về việc ban hành điều lệ sửa đổi lần 3 năm 2025,https://cafef.vn/du-lieu/TCB-2219468/tcb-quyet-dinh-cua-hdqt-ve-viec-ban-hanh-dieu-le-sua-doi-lan-3-nam-2025.chn?utm_source=du-lieu,
127,(06/06/2025 00:00),TCB: Thông báo nghĩa vụ nộp thuế,https://cafef.vn/du-lieu/TCB-2215878/tcb-thong-bao-nghia-vu-nop-thue.chn?utm_source=du-lieu,
128,(06/06/2025 00:00),TCB: Nghị quyết HĐQT v/v ký hợp đồng với người có liên quan - Công ty Cổ phần One Mount Group,https://cafef.vn/du-lieu/TCB-2215969/tcb-nghi-quyet-hdqt-vv-ky-hop-dong-voi-nguoi-co-lien-quan-cong-ty-co-phan-one-mount-group.chn?utm_source=du-lieu,
129,(05/06/2025 00:00),TCB: Nghị quyết HĐQT về việc TCBS tư vấn phát hành trái phiếu lần 11.2025,https://cafef.vn/du-lieu/TCB-2214887/tcb-nghi-quyet-hdqt-ve-viec-tcbs-tu-van-phat-hanh-trai-phieu-lan-112025.chn?utm_source=du-lieu,
130,(05/06/2025 00:00),TCB: Nghị quyết HĐQT về việc TCBS tư vấn phát hành trái phiếu lần 12.2025,https://cafef.vn/du-lieu/TCB-2214888/tcb-nghi-quyet-hdqt-ve-viec-tcbs-tu-van-phat-hanh-trai-phieu-lan-122025.chn?utm_source=du-lieu,
131,(05/06/2025 00:00),TCB: Nghị quyết HĐQT về việc TCBS tư vấn phát hành trái phiếu lần 13.2025,https://cafef.vn/du-lieu/TCB-2214889/tcb-nghi-quyet-hdqt-ve-viec-tcbs-tu-van-phat-hanh-trai-phieu-lan-132025.chn?utm_source=du-lieu,
132,(04/06/2025 00:00),"TCB: Quyết định về việc sửa đổi, bổ sung nội dung Giấy phép thành lập và hoạt động",https://cafef.vn/du-lieu/TCB-2214098/tcb-quyet-dinh-ve-viec-sua-doi-bo-sung-noi-dung-giay-phep-thanh-lap-va-hoat-dong.chn?utm_source=du-lieu,
133,(03/06/2025 13:57),Campaign Asia: Giám đốc Khối Tiếp thị Techcombank năm thứ 2 liên tiếp TOP 50 nhà tiếp thị ảnh hưởng nhất khu vực Châu Á - Thái Bình Dương,https://cafef.vn/campaign-asia-giam-doc-khoi-tiep-thi-techcombank-nam-thu-2-lien-tiep-top-50-nha-tiep-thi-anh-huong-nhat-khu-vuc-chau-a-thai-binh-duong-188250603135732989.chn?utm_source=du-lieu,"Campaign Asia – Thương hiệu Tạp chí quốc tế hàng đầu chuyên ngành tiếp thị, vừa vinh danh bà Thái Minh Diễm Tú, Giám đốc Khối Tiếp thị Techcombank trong APAC Power List 2025 - Top 50 nhà tiếp thị có tầm ảnh hưởng và hoạt động vì mục tiêu bền vững tại khu vực Châu Á – Thái Bình Dương. Đây là năm thứ hai liên tiếp bà được lựa chọn vào danh sách danh giá này, ghi nhận cho bước tiến vượt bậc của thương hiệu Techcombank trong 12 tháng qua, dưới tầm nhìn chiến lược và hành trình dẫn dắt đội ngũ đầy cảm hứng của bà Thái Minh Diễm Tú.
Việc tôn vinh Top 50 Nhà tiếp thị ảnh hưởng nhất khu vực châu Á – Thái Bình Dương là kết quả của quy trình đánh giá bài bản, đội ngũ biên tập và phân tích của Campaign Asia đã chọn lọc kỹ lưỡng danh sách các nhà tiếp thi cấp cao trong khu vực cùng với sự phối hợp của DoubleVerify – nền tảng hàng đầu về đo lường, dữ liệu và phân tích truyền thông kỹ thuật số, nhằm đảm bảo tính minh bạch, khách quan và hiệu quả.
Những gương mặt CMO kỳ cựu đến từ 15 thị trường trong khu vực, bao gồm Singapore, Úc, New Zealand, Trung Hoa đại lục, Hàn Quốc, Nhật Bản... được Hội đồng tuyển chọn đánh giá toàn diện dựa trên nhiều tiêu chí, bao gồm: tầm ảnh hưởng của thương hiệu tới hoạt động kinh doanh, hiệu quả truyền thông, các chỉ tiêu tài chính, cũng như tác động của các chiến dịch tới công chúng và thị trường. Không dừng lại ở những con số, Campaign Aisa cũng đặc biệt xem xét những giá trị lâu dài cũng như bề dày kinh nghiệm tích lũy mà các nhà tiếp thị đã kiến tạo cho thương hiệu, cũng như cách họ đóng góp cho ngành tiếp thị trong khu vực.
Bà Thái Minh Diễm Tú, Giám đốc Khối Tiếp thị Techcombank
""Chúng tôi luôn nỗ lực để tốt hơn mỗi ngày, điều đó đã nằm trong ADN của mỗi Techcomer và được bền bỉ xây dựng suốt thời gian qua. Mỗi năm, chúng tôi lại kể một câu chuyện khác nhau, bằng ý tưởng sáng tạo hơn, với nền tảng hiệu quả hơn – nhưng luôn nhất quán và giữ vững tinh thần hành động và truyền cảm hứng tích cực tới cộng đồng."" - Bà Thái Minh Diễm Tú chia sẻ về hành trình kiến tạo những chiến dịch thương hiệu ""chạm"" tới khách hàng và có sức lan tỏa mạnh mẽ tới cộng đồng.
Từ lời hứa thương hiệu ""Vượt trội hơn mỗi ngày"", Techcombank kiên trì đồng hành cùng khát vọng phát triển bản thân của hàng triệu người Việt. Không phải là những chiến dịch ngắn hạn, càng không phải quyết định nhất thời, những chiến dịch gắn liền với tên tuổi và định vị thương hiệu của Techcombank luôn được Giám đốc Khối Tiếp thị và các cộng sự chuẩn hoá với cách kể chuyện luôn được làm mới dựa trên những nghiên cứu tỉ mỉ từ cá tính của người Việt, văn hóa Việt, đến cảm hứng sáng tạo kết hợp công nghệ số tiên phong, tạo nên bản sắc riêng khó sao chép.
Chiến dịch AI Song của Techcombank
Đơn cử, năm 2024, chiến dịch ""My Own Greatness – Tiến tới phiên bản vượt trội trong bạn"" đã tạo dấu ấn mạnh mẽ khi ""chạm"" tới tinh thần chủ động và khát vọng vươn lên của người Việt. Với hơn 40.000 người tham gia, chiến dịch đã lan tỏa tới hàng triệu người qua sự kết hợp độc đáo giữa âm nhạc và công nghệ GenAI – lần đầu tiên được ứng dụng trong ngành ngân hàng tại Việt Nam.
Song hành cùng các chiến dịch truyền thông khác biệt là hành trình bền bỉ gần một thập kỷ của giải Marathon thường niên do Techcombank đồng hành tổ chức tại Hà Nội và Thành phố Hồ Chí Minh. Giải chạy đã trở thành biểu tượng gắn kết cộng đồng với tinh thần ""Bước chạy vì một Việt Nam vượt trội"", lan tỏa lối sống xanh, khỏe mạnh, cùng khát vọng bền bỉ vượt qua giới hạn riêng của bản thân để vươn tới những đỉnh cao mới.
Techcombank tiến tới ước mơ góp phần truyền cảm hứng cho cộng đồng
Với chiến lược nhất quán, bài bản và nỗ lực bền bỉ, bà Thái Minh Diễm Tú đã cùng đội ngũ Marketing của Techcombank xây dựng thương hiệu Techcombank trở thành ngân hàng số 1 tại Việt Nam về Chỉ số Sức mạnh Thương hiệu – BEI (theo NielsenIQ) và cũng là Ngân hàng số 1 tại Việt Nam trong bảng xếp hạng ""Ngân hàng tốt nhất thế giới 2025"" do Tạp chí Forbes công bố. Điểm NPS của ngân hàng đạt 93% trong Quý 1.2025, vượt qua nhiều tên tuổi lớn để xếp thứ 1 toàn ngành. Đặc biệt hơn, ngay trong Quý 1.2025, APAC Stevie Awards 2025 – một trong những giải thưởng danh giá nhất thế giới về đổi mới trong kinh doanh và tiếp thị - đã năm thứ hai liên tiếp vinh danh Techcombank là ngân hàng Việt Nam duy nhất dành Giải Vàng ""Sáng tạo tiếp thị đa kênh"" (Innovation in Cross-Media Marketing) cùng hai giải Bạc cho chiến dịch phát triển thương hiệu và đội ngũ marketing xuất sắc."
134,(30/05/2025 19:37),"Techcombank khai phóng sức mạnh chuyển đổi số, giới thiệu giải pháp đột phá tại sự kiện Chuyển đổi số ngành ngân hàng 2025",https://cafef.vn/techcombank-khai-phong-suc-manh-chuyen-doi-so-gioi-thieu-giai-phap-dot-pha-tai-su-kien-chuyen-doi-so-nganh-ngan-hang-2025-188250530193803043.chn?utm_source=du-lieu,"Tại sự kiện, Techcombank đã chính thức ra mắt hành trình mở tài khoản online hoàn toàn trực tuyến cho khách hàng doanh nghiệp – một giải pháp tiên phong ứng dụng những công nghệ hiện đại như OCR, eKYC, chữ ký số tức thời, ... mang lại rất nhiều tiện ích cho doanh nghiệp. Giải pháp này mang lại sự linh hoạt tối đa nhờ cơ chế nhập - duyệt duy nhất, đáp ứng đa dạng nhu cầu của nhiều loại hình doanh nghiệp khác nhau, đặc biệt là doanh nghiệp siêu nhỏ, mới thành lập hoặc có mô hình đơn giản.
Thủ tướng Phạm Minh Chính tham quan gian hàng triển lãm của Techcombank tại Ngày Chuyển đổi số 2025
Song song với đó, việc số hóa hoàn toàn quy trình mở tài khoản doanh nghiệp cũng như thúc đẩy chuyển đổi số, phát triển hệ sinh thái đa dạng cũng thể hiện bước đi song hành của Techcombank và cam kết của ngân hàng trong việc đồng hành cùng đất nước bước vào kỷ nguyên vươn mình mới của dân tộc, góp phần hiện đại hóa và tăng cường năng lực cạnh tranh của nền kinh tế.
Giới thiệu tại sự kiện, ngân hàng tiếp tục chia sẻ về Techcombank Sinh Lời Tự Động 2.0 – một bước tiến đột phá thể hiện tốc độ đổi mới không ngừng của nhà băng này. Đây được đánh giá là sản phẩm mang tính cách mạng, triển khai thông qua ứng dụng di động, cho phép khách hàng cá nhân và khách hàng doanh nghiệp thu lời từ dòng tiền nhàn rỗi chỉ bằng một thao tác trên ứng dụng. Chỉ trong Quý I/2025, đã có thêm 800.000 khách hàng kích hoạt Techcombank Sinh Lời Tự Động, đưa tổng số khách hàng sử dụng lên 3,1 triệu vào cuối Quý I/2025. Điều này cho thấy sự đón nhận mạnh mẽ từ thị trường và cam kết của Techcombank tiếp tục đồng hành cùng hành trình tài chính và những trải nghiệm cá nhân hóa tốt nhất cho khách hàng.
Đặc biệt, Techcombank là ngân hàng tiên phong tại Việt Nam áp dụng AI và máy học (machine learning) vào toàn bộ hoạt động ngân hàng – từ tiếp cận và thấu hiểu khách hàng, phát triển các sản phẩm và dịch vụ cá nhân hóa theo từng nhóm nhu cầu cụ thể, đến tối ưu hiệu suất làm việc của cán bộ nhân viên và nâng cao năng lực quản trị rủi ro, phòng chống gian lận. Đây chính là điểm khác biệt nổi bật trong hành trình chuyển đổi số của Techcombank, thể hiện tầm nhìn dài hạn và cách tiếp cận thực chất, toàn diện.
Ông Phan Thanh Sơn, Phó Tổng Giám đốc Techcombank chia sẻ: ""Những nỗ lực trong suốt thời gian qua là minh chứng cho sứ mệnh mà Techcombank đang theo đuổi – đó là khai phóng sức mạnh chuyển đổi số và kết nối Việt Nam. Trong thời gian tới, chúng tôi sẽ tiếp tục chuyển mình để trở thành ngân hàng ứng dụng và tích hợp trí tuệ nhân tạo (AI) hàng đầu Việt Nam. Bởi chúng tôi tin rằng, chuyển đổi số không chỉ giúp ngân hàng hoạt động hiệu quả hơn, mà còn giúp cho cuộc sống người dân tốt hơn.""
Ông Phan Thanh Sơn, Phó TGĐ Techcombank giới thiệu về những giải pháp thanh toán đột phá của ngân hàng
Chia sẻ về lộ trình chuyển đổi số giai đoạn từ nay đến năm 2030, Ông Pranav Seth, Giám đốc Văn phòng chuyển đổi số Techcombank cho biết: ""Techcombank đang bước vào kỷ nguyên ngân hàng vận hành bằng trí tuệ nhân tạo – nơi mọi trải nghiệm tài chính đều được cá nhân hóa, thông minh và tích hợp trong hệ sinh thái số hiện đại. AI không chỉ giúp chúng tôi thấu hiểu khách hàng của mình một cách sâu sắc hơn, mà còn tối ưu vận hành và hỗ trợ nhân viên hiệu quả. Tuy nhiên, yếu tố cốt lõi của chuyển đổi vẫn là con người – đội ngũ nhân sự xuất sắc, hiểu công nghệ và kinh doanh, là nền tảng để tạo ra những đột phá thực sự.""
Cũng trong ngày Chuyển đổi số ngành ngân hàng 2025, gian hàng triển lãm của Techcombank đã tạo được sự chú ý và hiệu ứng đặc biệt khi mang tới hệ sinh thái số lấy khách hàng là trọng tâm, với các nền tảng được cá nhân hóa theo thời gian thực, dựa trên trí tuệ nhân tạo, dữ liệu lớn, nhận diện sinh trắc học và chữ ký số. Từ dữ liệu lớn đến giải pháp cá thể và hệ sinh thái đa chiều, Techcombank đang từng bước hiện thực hóa mục tiêu ""Chuyển đổi ngành tài chính, nâng tầm giá trị sống"" nhằm khai phóng sức mạnh chuyển đổi số và kết nối Việt Nam.
Ông Phan Thanh Sơn trình bày những giải pháp thanh toán đột phá
Hành trình chuyển đổi số của ngân hàng trong gần 32 năm hình thành và phát triển luôn gắn liền với những bước chuyển mình của hệ thống ngân hàng trong nước, và từng bước khẳng định vị thế của một ngân hàng tư nhân Việt Nam hàng đầu khu vực. Techcombank đang tái định nghĩa dịch vụ tài chính với một hệ sinh thái vượt trội lấy khách hàng làm trọng tâm, được thiết kế để tích hợp liền mạch, mang đến trải nghiệm ưu việt và tạo dựng sự gắn kết lâu dài.
Thông qua việc đầu tư mạnh mẽ vào công nghệ tiên tiến và dữ liệu lớn, Techcombank kết nối các thành viên trên một hành trình trải nghiệm mạch lạc, thúc đẩy bởi nền tảng khách hàng thân thiết năng động. Điều này cũng phù hợp với chủ đề ""Hệ sinh thái số thông minh trong kỷ nguyên mới"" mà ngày chuyển đổi số năm nay đang tập trung đẩy mạnh – thể hiện khát vọng vươn lên mạnh mẽ của ngành ngân hàng trong việc kiến tạo một hệ sinh thái tài chính hiện đại, thông minh, lấy công nghệ làm nền tảng, hướng tới phục vụ tối đa người dân và doanh nghiệp."
135,(30/05/2025 10:51),Anh tài Tiến Đạt và hành trình 10 năm rẽ hướng kinh doanh: Từ suy nghĩ “mua một bán hai là lời rồi” cho đến bước ngoặt về tư duy quản lý dòng tiền nhàn rỗi,https://cafef.vn/anh-tai-tien-dat-va-hanh-trinh-10-nam-re-huong-kinh-doanh-tu-suy-nghi-mua-mot-ban-hai-la-loi-roi-cho-den-buoc-ngoat-ve-tu-duy-quan-ly-dong-tien-nhan-roi-188250529131921811.chn?utm_source=du-lieu,
136,(28/05/2025 00:00),TCB: Nghị quyết HĐQT về việc TCBS tư vấn phát hành Trái phiếu TCB lần 8/2025,https://cafef.vn/du-lieu/TCB-2207930/tcb-nghi-quyet-hdqt-ve-viec-tcbs-tu-van-phat-hanh-trai-phieu-tcb-lan-82025.chn?utm_source=du-lieu,
137,(28/05/2025 00:00),TCB: Nghị quyết HĐQT về việc TCBS tư vấn phát hành Trái phiếu TCB lần 9/2025,https://cafef.vn/du-lieu/TCB-2207931/tcb-nghi-quyet-hdqt-ve-viec-tcbs-tu-van-phat-hanh-trai-phieu-tcb-lan-92025.chn?utm_source=du-lieu,
138,(28/05/2025 00:00),TCB: Nghị quyết HĐQT về việc TCBS tư vấn phát hành Trái phiếu TCB lần 10/2025,https://cafef.vn/du-lieu/TCB-2207932/tcb-nghi-quyet-hdqt-ve-viec-tcbs-tu-van-phat-hanh-trai-phieu-tcb-lan-102025.chn?utm_source=du-lieu,
139,(28/05/2025 00:00),TCB: Quyết định của HĐQT về việc thay đổi địa điểm Chi nhánh Hưng Yên,https://cafef.vn/du-lieu/TCB-2207940/tcb-quyet-dinh-cua-hdqt-ve-viec-thay-doi-dia-diem-chi-nhanh-hung-yen.chn?utm_source=du-lieu,
